loan_id,num__no_of_dependents,num__income_annum,num__loan_amount,num__loan_term,num__cibil_score,num__residential_assets_value,num__commercial_assets_value,num__luxury_assets_value,num__bank_asset_value,num__all_assets,num__income_per_person,num__debt_income_ratio,num__debt_assets_ratio,num__amount_term_ratio,cat__education_ Not Graduate,cat__self_employed_ Yes
3870,3,900000,2500000,20,529,900000.0,300000,3200000,700000,4400000,225000.0,2.777774691361454,0.5681816890496161,119047.61904761905,1.0,1.0
917,1,6900000,26200000,4,534,14500000.0,11900000,14900000,9400000,41300000,3450000.0,3.7971008989708843,0.634382551225604,5240000.0,1.0,0.0
2555,4,5000000,18000000,14,307,5300000.0,5600000,12800000,3300000,23700000,1000000.0,3.599999280000144,0.7594936388399308,1200000.0,1.0,1.0
4255,0,8900000,27700000,6,372,18200000.0,14900000,33700000,6100000,66800000,8900000.0,3.1123592008585166,0.41467065247499024,3957142.8571428573,1.0,1.0
3467,1,800000,2800000,10,798,1300000.0,1300000,2500000,400000,5100000,400000.0,3.499995625005469,0.5490195001922549,254545.45454545456,0.0,1.0
1785,3,7900000,28000000,4,394,22800000.0,13200000,18200000,3900000,54200000,1975000.0,3.544303348822361,0.5166051565202001,5600000.0,1.0,0.0
4088,0,6900000,19500000,20,686,2300000.0,8700000,16400000,6200000,27400000,6900000.0,2.8260865469439787,0.7116788061431093,928571.4285714285,1.0,0.0
1344,1,9100000,31200000,4,508,12800000.0,11700000,31100000,7800000,55600000,4550000.0,3.428571051805379,0.5611510690440455,6240000.0,0.0,0.0
1722,3,3100000,11400000,16,562,3600000.0,3600000,7200000,3100000,14400000,775000.0,3.677418168574784,0.7916666116898187,670588.2352941176,1.0,1.0
3944,2,6200000,16900000,12,754,2300000.0,4200000,15300000,7900000,21800000,2066666.6666666667,2.7258060119667724,0.7752293222371871,1300000.0,0.0,0.0
3780,5,5400000,21100000,12,661,15800000.0,10400000,20100000,5400000,46300000,900000.0,3.9074066838135773,0.4557235322737898,1623076.923076923,1.0,0.0
3257,5,4000000,9100000,10,515,600000.0,6400000,9900000,5500000,16900000,666666.6666666666,2.274999431250142,0.5384615065999109,827272.7272727273,0.0,0.0
259,0,9800000,38800000,8,652,23200000.0,19000000,29700000,5400000,71900000,9800000.0,3.959183269471095,0.5396383791427207,4311111.111111111,0.0,0.0
1061,4,3500000,8300000,2,897,7900000.0,5500000,12600000,1800000,26000000,700000.0,2.3714278938777444,0.3192307569526632,2766666.6666666665,1.0,1.0
3100,2,6600000,14100000,2,471,10800000.0,11400000,20700000,6000000,42900000,2200000.0,2.1363633126722252,0.3286713210099925,4700000.0,1.0,0.0
21,2,5000000,19400000,12,315,9500000.0,1600000,18000000,6100000,29100000,1666666.6666666667,3.879999224000155,0.66666664375716,1492307.6923076923,0.0,0.0
2709,2,8200000,23600000,6,495,23000000.0,10600000,27200000,6100000,60800000,2733333.3333333335,2.878048429506289,0.3881578883526663,3371428.5714285714,0.0,1.0
3081,1,6000000,13100000,2,368,9900000.0,2200000,13700000,4900000,25800000,3000000.0,2.183332969444505,0.5077519183041892,4366666.666666667,1.0,1.0
3193,0,5300000,13300000,12,572,4200000.0,2500000,18000000,7100000,24700000,5300000.0,2.5094334887861343,0.538461516661477,1023076.9230769231,0.0,1.0
109,1,9700000,35900000,2,719,19600000.0,7600000,20400000,10900000,47600000,4850000.0,3.701030546285511,0.7542016648276961,11966666.666666666,0.0,1.0
1383,3,1200000,2400000,12,480,3000000.0,100000,3100000,1700000,6200000,300000.0,1.9999983333347222,0.3870967117585949,184615.38461538462,1.0,0.0
2818,4,8200000,25200000,18,691,5800000.0,8900000,28500000,10500000,43200000,1640000.0,3.0731703569304445,0.5833333198302473,1326315.7894736843,0.0,0.0
3041,1,2400000,5800000,20,384,1700000.0,2500000,8400000,3100000,12600000,1200000.0,2.416665659722642,0.46031742378433144,276190.4761904762,0.0,0.0
4209,3,8300000,17700000,16,848,10500000.0,1100000,18700000,5900000,30300000,2075000.0,2.132529863550619,0.5841583965624292,1041176.4705882353,0.0,0.0
3617,0,6100000,19200000,6,890,13900000.0,5900000,16700000,7600000,36500000,6100000.0,3.147540467616317,0.5260273828485649,2742857.1428571427,0.0,1.0
2722,1,6100000,19100000,6,341,5700000.0,5900000,12400000,6300000,24000000,3050000.0,3.1311470276808153,0.7958333001736125,2728571.4285714286,0.0,0.0
3840,2,5100000,16800000,2,504,6400000.0,2700000,17100000,4400000,26200000,1700000.0,3.2941170011535292,0.6412213495717042,5600000.0,1.0,1.0
1875,4,7500000,21900000,2,585,6800000.0,12200000,27500000,8100000,46500000,1500000.0,2.9199996106667188,0.4709677318071456,7300000.0,1.0,0.0
2099,1,4900000,15200000,10,429,5700000.0,7300000,14400000,3300000,27400000,2450000.0,3.1020401832571056,0.5547445053012954,1381818.1818181819,0.0,1.0
3183,4,5000000,11400000,6,336,1600000.0,4000000,15500000,2500000,21100000,1000000.0,2.2799995440000913,0.5402843345836809,1628571.4285714286,1.0,0.0
756,4,600000,1600000,20,869,1400000.0,1000000,1700000,200000,4100000,120000.0,2.6666622222296295,0.390243807257608,76190.47619047618,0.0,0.0
3265,5,800000,2100000,12,363,1200000.0,1000000,3100000,900000,5300000,133333.33333333334,2.6249967187541015,0.39622634033465276,161538.46153846153,1.0,1.0
337,3,7900000,18300000,10,731,4200000.0,3400000,22200000,8400000,29800000,1975000.0,2.3164554029803286,0.6140939391243645,1663636.3636363635,0.0,0.0
726,4,5000000,18700000,10,755,3600000.0,600000,13000000,2600000,17200000,1000000.0,3.7399992520001497,1.087209239115742,1700000.0,1.0,0.0
1792,3,1800000,5300000,14,440,2000000.0,100000,3700000,1000000,5800000,450000.0,2.944442808642884,0.9137929458977679,353333.3333333333,1.0,1.0
246,1,8000000,28100000,18,725,1900000.0,12800000,23000000,7500000,37700000,4000000.0,3.5124995609375547,0.7453580704149053,1478947.3684210526,1.0,1.0
3700,3,5300000,19500000,4,591,13200000.0,4700000,19800000,7900000,37700000,1325000.0,3.6792445888217755,0.5172413655904147,3900000.0,1.0,1.0
976,0,8000000,23700000,10,305,22200000.0,11600000,17200000,12000000,51000000,8000000.0,2.9624996296875463,0.46470587324106133,2154545.4545454546,0.0,0.0
1247,1,7600000,29300000,14,690,13900000.0,4000000,30000000,9100000,47900000,3800000.0,3.8552626506233354,0.6116910101943421,1953333.3333333333,0.0,1.0
369,0,1000000,4000000,10,620,2400000.0,1300000,3700000,1100000,7400000,1000000.0,3.999996000004,0.5405404674945314,363636.36363636365,1.0,1.0
3347,4,9400000,33300000,18,369,20600000.0,5600000,32200000,7200000,58400000,1880000.0,3.542552814622041,0.5702054696882625,1752631.5789473683,0.0,0.0
1051,0,2500000,8800000,14,389,7300000.0,1400000,8500000,3600000,17200000,2500000.0,3.5199985920005634,0.5116278772309374,586666.6666666666,1.0,1.0
1211,4,4200000,11500000,6,551,10600000.0,7600000,11300000,5000000,29500000,840000.0,2.7380945861679558,0.3898304952599832,1642857.142857143,1.0,1.0
1800,2,9500000,36800000,6,493,24100000.0,13800000,32100000,6200000,70000000,3166666.6666666665,3.873683802770126,0.5257142782040818,5257142.857142857,1.0,1.0
737,2,4300000,12200000,14,719,5100000.0,2600000,14000000,5700000,21700000,1433333.3333333333,2.837208642509618,0.5622119556584352,813333.3333333334,0.0,1.0
1308,5,8000000,29800000,18,867,17700000.0,14100000,22800000,9200000,54600000,1333333.3333333333,3.7249995343750584,0.5457875357914371,1568421.0526315789,0.0,1.0
1536,1,9000000,25400000,16,655,22000000.0,8800000,29100000,7200000,59900000,4500000.0,2.82222190864201,0.4240400596988304,1494117.6470588236,1.0,1.0
3881,3,9100000,19300000,12,696,26200000.0,7700000,30100000,13300000,64000000,2275000.0,2.1208788878155067,0.301562495288086,1484615.3846153845,1.0,0.0
331,0,4700000,10600000,20,512,8400000.0,4000000,12300000,7000000,24700000,4700000.0,2.2553186690811344,0.4291497801963652,504761.90476190473,1.0,1.0
2951,4,2100000,5500000,18,349,100000.0,0,6600000,2000000,6700000,420000.0,2.61904637188268,0.8208953998663582,289473.6842105263,1.0,1.0
1420,2,9100000,21700000,12,549,25500000.0,11000000,34700000,12200000,71200000,3033333.3333333335,2.384615122569767,0.30477527661832476,1669230.7692307692,0.0,0.0
139,3,2900000,8500000,12,564,1000000.0,3100000,7500000,1800000,11600000,725000.0,2.9310334720574236,0.732758557520814,653846.1538461539,1.0,1.0
2892,1,3600000,13700000,10,548,9900000.0,2400000,8900000,4100000,21200000,1800000.0,3.805554498457084,0.646226384611963,1245454.5454545454,1.0,1.0
2505,3,9200000,33500000,8,564,20800000.0,15200000,29800000,11400000,65800000,2300000.0,3.641303952032179,0.5091185332960709,3722222.222222222,0.0,1.0
3226,3,6200000,14900000,14,567,1200000.0,9100000,20800000,8800000,31100000,1550000.0,2.40322541883461,0.4790996630514578,993333.3333333334,0.0,0.0
1989,3,7000000,18400000,18,837,2800000.0,7900000,15400000,5700000,26100000,1750000.0,2.628571053061278,0.7049808159011182,968421.052631579,1.0,0.0
1556,3,200000,800000,18,752,200000.0,200000,300000,200000,700000,50000.0,3.9999800000999994,1.142855510206414,42105.26315789474,0.0,0.0
999,0,8900000,20900000,18,568,18800000.0,700000,32700000,5300000,52200000,8900000.0,2.3483143428860287,0.4003831340922771,1100000.0,0.0,1.0
2118,5,4100000,9000000,6,581,6600000.0,1500000,11300000,3400000,19400000,683333.3333333334,2.195121415824045,0.4639175018599226,1285714.2857142857,1.0,1.0
3133,2,3100000,7300000,14,504,3200000.0,0,7200000,1500000,10400000,1033333.3333333334,2.354837950052274,0.7019230094304799,486666.6666666667,0.0,0.0
3798,4,9800000,29700000,4,373,11100000.0,5500000,37800000,10000000,54400000,1960000.0,3.0306119356518435,0.5459558723169876,5940000.0,0.0,1.0
1010,1,8900000,22600000,18,617,8400000.0,15500000,27900000,11700000,51800000,4450000.0,2.5393255573791507,0.43629342787078323,1189473.6842105263,0.0,0.0
3422,5,4400000,14100000,10,663,5300000.0,4900000,17500000,2600000,27700000,733333.3333333334,3.2045447262398348,0.5090252523817599,1281818.1818181819,0.0,1.0
2632,5,5700000,18400000,4,579,12800000.0,4000000,17200000,4900000,34000000,950000.0,3.228069609110595,0.5411764546712807,3680000.0,1.0,0.0
1337,4,5500000,21200000,20,359,4200000.0,5300000,18600000,6400000,28100000,1100000.0,3.8545447537191357,0.754448371727816,1009523.8095238095,0.0,0.0
1421,1,9000000,18800000,8,797,4100000.0,9400000,22900000,7500000,36400000,4500000.0,2.0888886567901492,0.5164835022944093,2088888.888888889,0.0,1.0
1823,2,6200000,16500000,4,510,14100000.0,4700000,18200000,6300000,37000000,2066666.6666666667,2.66128989334034,0.44594593389335313,3300000.0,1.0,1.0
227,3,5900000,20600000,10,777,1900000.0,4600000,21200000,6400000,27700000,1475000.0,3.4915248319449437,0.7436822836215782,1872727.2727272727,1.0,1.0
3402,4,8600000,26800000,12,802,7400000.0,2800000,32100000,11700000,42300000,1720000.0,3.1162787074094527,0.633569724974711,2061538.4615384615,1.0,1.0
1401,3,600000,2400000,12,884,600000.0,800000,1400000,600000,2800000,150000.0,3.9999933333444444,0.8571425510205175,184615.38461538462,1.0,1.0
3708,3,1700000,5800000,10,524,4100000.0,2900000,6600000,800000,13600000,425000.0,3.4117626989631185,0.42647055687716495,527272.7272727273,0.0,1.0
2545,0,3900000,14600000,2,730,9200000.0,4000000,14600000,5400000,27800000,3900000.0,3.7435887836951838,0.5251798372237468,4866666.666666667,1.0,0.0
3109,1,7800000,17200000,4,597,3700000.0,12700000,17400000,8500000,33800000,3900000.0,2.2051279224194973,0.5088757245894756,3440000.0,1.0,1.0
2985,4,6400000,21700000,10,384,16500000.0,8200000,15100000,5700000,39800000,1280000.0,3.3906244702149264,0.5452261169541177,1972727.2727272727,0.0,1.0
2127,4,5600000,20300000,20,596,5100000.0,10900000,12700000,7900000,28700000,1120000.0,3.624999352678687,0.7073170485255383,966666.6666666666,0.0,0.0
1795,2,4100000,13500000,4,846,8900000.0,7800000,11400000,2400000,28100000,1366666.6666666667,3.2926821237360673,0.48042702916629787,2700000.0,0.0,1.0
3580,2,8900000,23100000,4,519,22800000.0,500000,25200000,4700000,48500000,2966666.6666666665,2.595505326347716,0.4762886499734299,4620000.0,1.0,0.0
850,1,9200000,18800000,2,351,22400000.0,2200000,31500000,13000000,56100000,4600000.0,2.043478038752387,0.33511585855408454,6266666.666666667,0.0,0.0
1850,2,8500000,30900000,14,511,23300000.0,4400000,21900000,5500000,49600000,2833333.3333333335,3.635293689965448,0.6229838584075835,2060000.0,1.0,1.0
1658,4,3900000,9000000,2,674,8700000.0,5700000,14000000,3100000,28400000,780000.0,2.307691715976483,0.31690139729220435,3000000.0,1.0,0.0
321,4,5900000,19600000,8,726,17400000.0,6800000,20100000,8000000,44300000,1180000.0,3.3220333352485873,0.44243791326325255,2177777.777777778,0.0,1.0
797,4,5900000,19700000,10,431,3300000.0,9200000,22700000,5300000,35200000,1180000.0,3.338982484918223,0.5596590750096854,1790909.0909090908,0.0,1.0
2398,3,200000,800000,20,730,0.0,300000,400000,300000,700000,50000.0,3.9999800000999994,1.142855510206414,38095.23809523809,1.0,0.0
2704,1,6500000,16000000,6,862,2000000.0,0,24000000,9700000,26000000,3250000.0,2.461538082840295,0.6153845917159773,2285714.285714286,1.0,0.0
1375,4,5300000,10700000,12,700,15800000.0,1900000,20500000,2900000,38200000,1060000.0,2.0188675436098973,0.28010470470930093,823076.9230769231,1.0,1.0
1316,4,4100000,9600000,10,521,11900000.0,7100000,14100000,4900000,33100000,820000.0,2.341462843545648,0.29003020271812074,872727.2727272727,1.0,1.0
536,4,4300000,15000000,8,383,4700000.0,100000,9000000,4900000,13800000,860000.0,3.4883712817741204,1.0869564429741707,1666666.6666666667,1.0,1.0
760,2,9700000,19900000,16,395,2800000.0,13700000,37000000,10800000,53500000,3233333.3333333335,2.0515461802529713,0.37196260986985774,1170588.2352941176,0.0,0.0
135,3,1500000,5500000,16,717,2100000.0,800000,4400000,1300000,7300000,375000.0,3.6666642222238517,0.7534245543254036,323529.4117647059,1.0,0.0
1529,5,400000,800000,2,759,100000.0,500000,1300000,300000,1900000,66666.66666666667,1.9999950000125,0.42105240997241583,266666.6666666667,0.0,1.0
2695,5,3400000,6900000,14,312,1800000.0,400000,10300000,3800000,12500000,566666.6666666666,2.029411167820245,0.5519999558400035,460000.0,0.0,0.0
1207,2,5100000,13700000,6,559,7800000.0,9800000,12700000,5100000,30300000,1700000.0,2.6862739830835327,0.4521451995991683,1957142.857142857,1.0,1.0
278,0,1500000,4900000,12,651,1600000.0,2800000,4600000,800000,9000000,1500000.0,3.2666644888903407,0.544444383950624,376923.07692307694,1.0,0.0
1675,1,9800000,21300000,2,356,23000000.0,12300000,25700000,14600000,61000000,4900000.0,2.1734691659725343,0.3491803221445849,7100000.0,1.0,0.0
3224,4,7400000,17500000,4,540,8800000.0,7600000,17900000,3600000,34300000,1480000.0,2.364864545288575,0.510204066757899,3500000.0,0.0,0.0
291,5,4300000,9300000,10,450,2100000.0,6700000,10000000,4100000,18800000,716666.6666666666,2.1627901946999546,0.49468082475102,845454.5454545454,1.0,1.0
3196,5,6000000,12300000,12,680,11400000.0,5300000,13800000,7300000,30500000,1000000.0,2.04999965833339,0.4032786753023385,946153.8461538461,1.0,1.0
474,5,8200000,23500000,12,402,15100000.0,1500000,24300000,5800000,40900000,1366666.6666666667,2.8658533090422793,0.5745721130911464,1807692.3076923077,0.0,1.0
1444,3,9100000,29300000,2,508,19000000.0,5100000,31600000,11900000,55700000,2275000.0,3.2197798659582566,0.526032306534429,9766666.666666666,1.0,1.0
2312,5,300000,700000,10,586,0.0,400000,1000000,100000,1400000,50000.0,2.3333255555814816,0.49999964285739795,63636.36363636364,0.0,1.0
2253,0,1800000,3700000,2,505,3900000.0,2400000,4500000,1400000,10800000,1800000.0,2.0555544135808814,0.34259256087105916,1233333.3333333333,1.0,1.0
1548,1,9900000,34100000,14,371,24400000.0,7100000,29300000,6200000,60800000,4950000.0,3.4444440965207983,0.5608552539333017,2273333.3333333335,0.0,1.0
973,3,4400000,15800000,18,779,7200000.0,5400000,14900000,3600000,27500000,1100000.0,3.590908274793574,0.5745454336528933,831578.947368421,0.0,1.0
1362,1,7000000,20500000,10,414,19700000.0,7500000,20700000,5100000,47900000,3500000.0,2.9285710102041413,0.42797493887317456,1863636.3636363635,0.0,0.0
1183,0,6400000,21900000,12,727,15400000.0,10100000,24000000,5300000,49500000,6400000.0,3.421874465332115,0.4424242334863791,1684615.3846153845,0.0,1.0
2842,2,8500000,30900000,6,664,5700000.0,9900000,19800000,7400000,35400000,2833333.3333333335,3.635293689965448,0.8728813312745387,4414285.714285715,1.0,1.0
2335,1,3100000,11200000,18,665,2000000.0,5400000,12000000,2500000,19400000,1550000.0,3.612902060354174,0.5773195578701259,589473.6842105263,1.0,0.0
640,5,2000000,7400000,14,799,3600000.0,3700000,4300000,1100000,11600000,333333.3333333333,3.699998150000925,0.6379309794887087,493333.3333333333,1.0,1.0
3330,4,1000000,2300000,16,543,200000.0,100000,2000000,1000000,2300000,200000.0,2.2999977000023,0.9999995652175804,135294.11764705883,0.0,0.0
3038,4,8700000,28200000,12,548,11800000.0,9900000,19800000,8500000,41500000,1740000.0,3.2413789377725357,0.6795180559152275,2169230.769230769,1.0,1.0
3051,3,3900000,9800000,6,604,10900000.0,7300000,7700000,3300000,25900000,975000.0,2.512819868507726,0.37837836376917516,1400000.0,0.0,0.0
2783,5,8000000,27000000,20,595,4500000.0,5200000,24800000,10400000,34500000,1333333.3333333333,3.3749995781250526,0.7826086729678645,1285714.2857142857,0.0,0.0
571,1,2300000,7200000,8,453,3000000.0,2100000,8100000,3400000,13200000,1150000.0,3.1304334215506864,0.5454545041322345,800000.0,0.0,0.0
1855,5,900000,3100000,20,834,1000000.0,900000,2100000,1300000,4000000,150000.0,3.444440617288203,0.7749998062500484,147619.04761904763,1.0,0.0
1138,1,8300000,28900000,12,529,18300000.0,3900000,32500000,5800000,54700000,4150000.0,3.481927291334061,0.5283363705971413,2223076.923076923,0.0,0.0
1736,1,5300000,11500000,14,848,1300000.0,3600000,14700000,5700000,19600000,2650000.0,2.1698109113564317,0.5867346639421089,766666.6666666666,0.0,1.0
1935,2,5000000,15900000,16,699,8800000.0,5900000,18100000,7200000,32800000,1666666.6666666667,3.1799993640001274,0.48475608278182675,935294.1176470588,0.0,1.0
345,0,2600000,5100000,14,678,500000.0,1200000,6000000,3100000,7700000,2600000.0,1.961537707100882,0.6623375763197953,340000.0,0.0,0.0
1998,0,9300000,20300000,14,759,27000000.0,11600000,26500000,10900000,65100000,9300000.0,2.1827954642155416,0.3118279521992634,1353333.3333333333,0.0,0.0
2320,2,1900000,6500000,16,887,2000000.0,1200000,4500000,1700000,7700000,633333.3333333334,3.4210508310258785,0.8441557345252293,382352.9411764706,0.0,1.0
4095,2,3900000,13600000,10,373,11600000.0,1000000,8400000,3600000,21000000,1300000.0,3.48717859303113,0.6476190167800469,1236363.6363636365,0.0,0.0
3395,1,4200000,10700000,6,466,7400000.0,7000000,14000000,4700000,28400000,2100000.0,2.5476184410432285,0.3767605501140651,1528571.4285714286,1.0,0.0
1442,3,5900000,19200000,10,442,9500000.0,500000,18300000,4700000,28300000,1475000.0,3.2542367365700446,0.67844520570865,1745454.5454545454,1.0,1.0
3255,3,7400000,28800000,8,391,20000000.0,7900000,23600000,7200000,51500000,1850000.0,3.891891365960626,0.5592232901121691,3200000.0,0.0,0.0
436,0,8400000,20800000,20,590,5100000.0,8900000,32100000,10800000,46100000,8400000.0,2.4761901814059306,0.45119304878106187,990476.1904761905,1.0,0.0
1302,2,6300000,23200000,12,556,7000000.0,8300000,24200000,5300000,39500000,2100000.0,3.682539098009667,0.5873417572824872,1784615.3846153845,0.0,1.0
2965,2,3100000,9000000,20,892,5000000.0,5600000,7100000,4000000,17700000,1033333.3333333334,2.9032248699274614,0.5084745475438108,428571.4285714286,1.0,0.0
1858,1,2900000,11100000,20,478,4200000.0,2900000,8500000,3000000,15600000,1450000.0,3.827584887039694,0.7115384159270246,528571.4285714285,0.0,0.0
4098,3,2600000,6300000,10,783,6500000.0,2400000,6500000,2600000,15400000,650000.0,2.4230759911246187,0.40909088252656606,572727.2727272727,0.0,0.0
555,3,9500000,22800000,6,319,200000.0,18800000,34100000,9400000,53100000,2375000.0,2.399999747368448,0.4293785229872218,3257142.8571428573,1.0,1.0
3371,5,3400000,12800000,10,760,9800000.0,4300000,11000000,4600000,25100000,566666.6666666666,3.7647047750868308,0.5099601390454128,1163636.3636363635,0.0,1.0
3928,1,700000,1800000,16,641,2100000.0,400000,1600000,900000,4100000,350000.0,2.5714248979644316,0.43902428316480896,105882.35294117648,1.0,1.0
3091,2,5700000,20500000,8,412,5800000.0,4300000,21200000,4900000,31300000,1900000.0,3.596490597106913,0.6549520557523305,2277777.777777778,0.0,0.0
2756,0,8600000,31800000,2,895,22600000.0,15900000,19600000,5100000,58100000,8600000.0,3.6976739886425594,0.5473321764658834,10600000.0,0.0,0.0
3269,2,7900000,22500000,6,571,8100000.0,5300000,17900000,8100000,31300000,2633333.3333333335,2.8481009053036828,0.7188498172891432,3214285.714285714,1.0,1.0
4264,3,5000000,12700000,14,865,4700000.0,8100000,19500000,6300000,32300000,1250000.0,2.5399994920001014,0.39318884231613493,846666.6666666666,0.0,0.0
1764,0,2000000,6200000,14,613,100000.0,1800000,5400000,1300000,7300000,2000000.0,3.099998450000775,0.8493149521486367,413333.3333333333,0.0,0.0
3900,5,900000,3200000,10,803,1600000.0,1700000,2300000,800000,5600000,150000.0,3.555551604942661,0.5714284693877734,290909.0909090909,0.0,0.0
3385,0,1900000,6900000,4,749,2100000.0,3700000,4300000,2200000,10100000,1900000.0,3.6315770360120863,0.6831682491912625,1380000.0,1.0,0.0
3325,2,200000,300000,20,519,0.0,0,400000,300000,400000,66666.66666666667,1.4999925000374998,0.7499981250046875,14285.714285714286,1.0,0.0
260,0,300000,1100000,8,789,400000.0,100000,800000,400000,1300000,300000.0,3.666654444485185,0.8461531952667729,122222.22222222222,1.0,1.0
2990,5,6500000,13800000,10,636,13000000.0,5500000,19400000,8100000,37900000,1083333.3333333333,2.123076596449754,0.36411608537952284,1254545.4545454546,1.0,1.0
3112,5,7300000,18700000,16,813,6600000.0,8200000,20000000,5800000,34800000,1216666.6666666667,2.561643484706372,0.5373563063978073,1100000.0,0.0,1.0
2085,5,6000000,12100000,20,848,13900000.0,4800000,18000000,3600000,36700000,1000000.0,2.0166663305556116,0.32970026349590564,576190.4761904762,1.0,1.0
3360,4,5800000,14700000,10,692,2300000.0,10100000,17700000,3900000,30100000,1160000.0,2.534482321640979,0.4883720767982699,1336363.6363636365,0.0,0.0
4063,4,8300000,24600000,2,382,1400000.0,1200000,16700000,6600000,19300000,1660000.0,2.9638550645957755,1.2746113329216926,8200000.0,0.0,0.0
2431,3,5600000,13400000,6,865,14900000.0,9700000,12300000,6000000,36900000,1400000.0,2.392856715561301,0.3631436215950238,1914285.7142857143,0.0,0.0
3765,4,8300000,25400000,4,624,22900000.0,4000000,24800000,5400000,51700000,1660000.0,3.0602405951517357,0.49129592860162613,5080000.0,0.0,1.0
3158,0,8600000,20000000,10,704,25400000.0,10000000,30800000,10300000,66200000,8600000.0,2.325581124932427,0.30211479906170996,1818181.8181818181,1.0,1.0
2519,1,5700000,20100000,14,442,11700000.0,7300000,17900000,6500000,36900000,2850000.0,3.5263151708219,0.5447154323925357,1340000.0,1.0,1.0
753,1,8100000,31700000,10,755,0.0,12700000,30100000,4700000,42800000,4050000.0,3.913579763755585,0.7406541883024722,2881818.1818181816,0.0,1.0
2380,5,7300000,26200000,10,751,1400000.0,12200000,26700000,10400000,40300000,1216666.6666666667,3.589040604241013,0.6501240533467977,2381818.1818181816,0.0,0.0
3980,4,9400000,20200000,10,803,24800000.0,1000000,34400000,4800000,60200000,1880000.0,2.1489359416025593,0.33554816718358527,1836363.6363636365,1.0,0.0
1457,4,1500000,5800000,2,304,2400000.0,1600000,3300000,1400000,7300000,300000.0,3.8666640888906074,0.7945204391067892,1933333.3333333333,0.0,1.0
2840,3,9700000,35300000,4,462,11500000.0,9500000,33700000,7200000,54700000,2425000.0,3.6391748825592907,0.6453381966117332,7060000.0,0.0,0.0
2488,0,6600000,18500000,16,802,14600000.0,1100000,21800000,9700000,37500000,6600000.0,2.803029878328806,0.49333332017777815,1088235.294117647,1.0,1.0
3392,2,3300000,6700000,8,845,1300000.0,4600000,12300000,3200000,18200000,1100000.0,2.0303024150598743,0.36813184790484355,744444.4444444445,0.0,1.0
1307,0,5200000,15700000,6,692,3800000.0,7000000,12800000,5500000,23600000,5200000.0,3.019230188609579,0.6652542090993979,2242857.1428571427,0.0,1.0
1030,2,9500000,37000000,8,887,21800000.0,18300000,19200000,11700000,59300000,3166666.6666666665,3.894736432133007,0.6239460265776386,4111111.111111111,1.0,1.0
2511,0,4600000,15100000,2,417,5600000.0,3900000,11800000,6600000,21300000,4600000.0,3.282607982041743,0.7089201545107908,5033333.333333333,1.0,1.0
1905,0,1800000,6000000,12,658,2900000.0,2300000,4500000,2400000,9700000,1800000.0,3.33333148148251,0.6185566372622023,461538.46153846156,0.0,1.0
58,5,9300000,30500000,18,841,19300000.0,10300000,34600000,8700000,64200000,1550000.0,3.279569539831232,0.47507787421997083,1605263.1578947369,0.0,1.0
3209,4,4600000,12500000,6,406,10800000.0,200000,14000000,6800000,25000000,920000.0,2.7173907136107145,0.4999999800000008,1785714.2857142857,0.0,0.0
2861,1,4400000,10600000,4,360,6600000.0,7700000,15100000,5000000,29400000,2200000.0,2.4090903615703723,0.3605442054236665,2120000.0,1.0,1.0
3272,3,5800000,14100000,12,738,11700000.0,4400000,15400000,8400000,31500000,1450000.0,2.4310340636148164,0.44761903340891956,1084615.3846153845,1.0,1.0
545,0,5300000,10900000,18,707,12900000.0,2600000,12700000,7600000,28200000,5300000.0,2.056603385546531,0.38652480898848196,573684.2105263158,1.0,0.0
92,4,8800000,20700000,18,540,19200000.0,3200000,22400000,12700000,44800000,1760000.0,2.3522724599690386,0.4620535611148759,1089473.6842105263,0.0,0.0
1580,5,1800000,6800000,18,457,2200000.0,1100000,3800000,1400000,7100000,300000.0,3.7777756790135117,0.9577463439793882,357894.7368421053,0.0,0.0
1266,1,8100000,28400000,6,744,20300000.0,10500000,21800000,7700000,52600000,4050000.0,3.506172406645382,0.5399239441079098,4057142.8571428573,0.0,0.0
152,5,8900000,28800000,6,772,13600000.0,5500000,20400000,8400000,39500000,1483333.3333333333,3.2359546925893605,0.729113905592053,4114285.714285714,0.0,1.0
2526,5,3900000,8300000,18,600,3900000.0,600000,10400000,5600000,14900000,650000.0,2.1282045825116453,0.557046942480071,436842.1052631579,1.0,1.0
1246,0,1800000,6600000,10,737,5000000.0,2000000,6000000,1500000,13000000,1800000.0,3.6666646296307612,0.5076922686390563,600000.0,1.0,0.0
1846,1,5000000,19400000,10,410,11600000.0,6200000,11700000,4500000,29500000,2500000.0,3.879999224000155,0.6576270963516239,1763636.3636363635,0.0,1.0
1585,0,9500000,35300000,6,605,10000000.0,12700000,31100000,7000000,53800000,9500000.0,3.715789082548518,0.6561338168004867,5042857.142857143,1.0,0.0
2381,0,200000,300000,18,520,100000.0,300000,600000,100000,1000000,200000.0,1.4999925000374998,0.2999997000003,15789.473684210527,0.0,1.0
1960,2,3300000,11300000,6,647,5100000.0,6000000,12800000,4400000,23900000,1100000.0,3.4242413865935193,0.4728033274977687,1614285.7142857143,1.0,1.0
3009,2,7100000,27000000,10,430,20700000.0,8300000,24500000,4200000,53500000,2366666.6666666665,3.802816365800512,0.5046728877631236,2454545.4545454546,1.0,0.0
